time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-05-23T05:29:52.390Z,38.7891655,-122.7770004,0.01,1.14,md,18,82,0.009426,0.05,nc,nc73566030,2021-05-23T08:41:13.074Z,"2km NW of The Geysers, CA",earthquake,0.18,0.46,0.22,5,automatic,nc,nc
2021-05-22T09:09:58.460Z,38.7875,-122.7645,2.1,1.34,md,46,71,0.01363,0.04,nc,nc73565640,2021-05-25T04:12:14.878Z,"1km NNW of The Geysers, CA",earthquake,0.15,0.27,0.101,12,reviewed,nc,nc
2021-05-21T03:51:33.260Z,38.7924995,-122.7566681,0.96,1,md,14,84,0.008455,0.03,nc,nc73565185,2021-05-21T05:44:15.584Z,"2km N of The Geysers, CA",earthquake,0.25,0.48,0.18,4,automatic,nc,nc
2021-05-21T01:25:23.850Z,38.7876663,-122.7683334,2.24,1.03,md,12,80,0.01459,0.02,nc,nc73565155,2021-05-21T02:00:12.530Z,"2km NW of The Geysers, CA",earthquake,0.31,0.63,0.16,2,automatic,nc,nc
2021-05-21T00:03:20.640Z,38.7869987,-122.7340012,1.37,1.06,md,8,110,0.004317,0.01,nc,nc73565115,2021-05-21T00:15:14.983Z,"2km ENE of The Geysers, CA",earthquake,0.31,0.67,0.16,2,automatic,nc,nc
2021-05-18T16:42:55.130Z,38.7923317,-122.7590027,1.31,1.08,md,17,72,0.0083,0.03,nc,nc73564245,2021-05-18T17:21:13.458Z,"2km N of The Geysers, CA",earthquake,0.22,0.4,0.09,4,automatic,nc,nc
2021-05-15T06:17:04.320Z,38.7873333,-122.735,1.72,2.24,md,71,36,0.004307,0.07,nc,nc73562800,2021-05-20T04:21:14.430Z,"2km ENE of The Geysers, CA",earthquake,0.14,0.2,0.178,44,reviewed,nc,nc
2021-05-14T23:59:55.090Z,38.7868333,-122.7445,0.64,1.01,md,20,57,0.007058,0.05,nc,nc73562625,2021-05-15T07:16:13.644Z,"2km NE of The Geysers, CA",earthquake,0.17,0.21,0.298,3,reviewed,nc,nc
2021-05-13T12:15:08.520Z,38.7871666,-122.7636642,1.72,1.15,md,26,69,0.01379,0.03,nc,nc73562035,2021-05-13T14:58:12.969Z,"1km NNW of The Geysers, CA",earthquake,0.22,0.36,0.07,7,automatic,nc,nc
2021-05-13T02:55:17.540Z,38.78,-122.7456667,-0.14,1.41,md,42,52,0.0077,0.07,nc,nc73561865,2021-05-18T05:22:14.933Z,"1km ENE of The Geysers, CA",earthquake,0.15,0.28,0.096,11,reviewed,nc,nc
2021-05-12T22:54:29.460Z,38.7875,-122.7626667,1.68,1.35,md,44,66,0.01331,0.05,nc,nc73561775,2021-05-18T01:08:12.368Z,"1km NNW of The Geysers, CA",earthquake,0.15,0.22,0.077,8,reviewed,nc,nc
2021-05-12T14:57:54.620Z,38.8081667,-122.754,0.03,1.26,md,35,99,0.008754,0.06,nc,nc73561645,2021-05-18T01:22:14.443Z,"3km WSW of Cobb, CA",earthquake,0.14,0.37,0.093,8,reviewed,nc,nc
2021-05-12T14:12:34.830Z,38.7871667,-122.7416667,1.74,1.7,md,44,40,0.005506,0.05,nc,nc73561630,2021-05-17T20:48:39.481Z,"2km NE of The Geysers, CA",earthquake,0.18,0.28,0.159,17,reviewed,nc,nc
2021-05-11T22:13:56.020Z,38.8003349,-122.7713318,1.49,1.08,md,17,76,0.009084,0.03,nc,nc73561350,2021-05-11T22:15:30.522Z,"3km NNW of The Geysers, CA",earthquake,0.27,0.44,0.69,4,automatic,nc,nc
2021-05-11T14:26:54.460Z,38.7855,-122.7613333,1.36,1.9,md,42,63,0.01516,0.06,nc,nc73561150,2021-05-15T03:56:14.981Z,"1km NNW of The Geysers, CA",earthquake,0.19,0.29,0.073,13,reviewed,nc,nc
2021-05-11T08:52:57.150Z,38.7775,-122.7401667,0.96,1.68,md,50,50,0.006329,0.06,nc,nc73561045,2021-05-14T23:53:13.693Z,"1km E of The Geysers, CA",earthquake,0.15,0.22,0.127,22,reviewed,nc,nc
2021-05-09T20:07:10.540Z,38.787,-122.7681667,1.74,1.29,md,44,81,0.01512,0.06,nc,nc73560325,2021-05-14T21:56:13.954Z,"2km NW of The Geysers, CA",earthquake,0.16,0.24,0.045,10,reviewed,nc,nc
2021-05-06T23:17:16.910Z,38.7845,-122.737,1.14,1.15,md,40,48,0.001279,0.07,nc,nc73559180,2021-05-07T00:42:15.137Z,"2km ENE of The Geysers, CA",earthquake,0.11,0.24,0.102,7,reviewed,nc,nc
2021-05-06T09:50:45.470Z,38.78,-122.7653333,0.75,1.34,md,44,79,0.009271,0.06,nc,nc73558830,2021-05-12T23:29:15.381Z,"1km WNW of The Geysers, CA",earthquake,0.17,0.26,0.053,9,reviewed,nc,nc
2021-05-03T23:49:31.840Z,38.8066673,-122.7583313,0.66,1.04,md,10,102,0.006129,0.02,nc,nc73557850,2021-05-03T23:51:07.364Z,"3km N of The Geysers, CA",earthquake,0.28,0.62,0.43,2,automatic,nc,nc
2021-05-03T10:08:31.800Z,38.7855,-122.7433333,1.14,1.55,md,42,41,0.005637,0.04,nc,nc73557540,2021-05-08T02:31:14.071Z,"2km NE of The Geysers, CA",earthquake,0.14,0.23,0.087,10,reviewed,nc,nc
2021-05-03T06:33:50.350Z,38.7813339,-122.7656631,0.6,1.08,md,21,78,0.0106,0.04,nc,nc73557465,2021-05-03T06:35:26.558Z,"1km WNW of The Geysers, CA",earthquake,0.2,0.37,0.2,6,automatic,nc,nc
2021-05-02T00:22:18.200Z,38.7866667,-122.768,1.87,1.69,md,48,56,0.01537,0.05,nc,nc73557020,2021-05-07T18:09:13.746Z,"1km NW of The Geysers, CA",earthquake,0.14,0.22,0.245,18,reviewed,nc,nc
2021-05-01T21:04:15.010Z,38.8059998,-122.7580032,0.28,1.01,md,11,97,0.005531,0.03,nc,nc73556965,2021-05-01T21:05:52.839Z,"3km N of The Geysers, CA",earthquake,0.28,0.4,0.33,5,automatic,nc,nc
2021-04-25T20:48:01.260Z,38.7948333,-122.7516667,1.58,1.08,md,44,46,0.008542,0.06,nc,nc73554570,2021-04-30T07:13:00.010Z,"2km NNE of The Geysers, CA",earthquake,0.14,0.25,0.158,9,reviewed,nc,nc
2021-04-25T10:46:24.690Z,38.791832,-122.7616653,2.51,1.06,md,16,75,0.008912,0.02,nc,nc73554350,2021-04-25T11:34:06.040Z,"2km NNW of The Geysers, CA",earthquake,0.3,0.64,0.41,3,automatic,nc,nc
2021-04-25T08:26:16.030Z,38.7893333,-122.7608333,2.72,2.28,md,79,55,0.01131,0.07,nc,nc73554280,2021-04-30T18:06:06.919Z,"1km NNW of The Geysers, CA",earthquake,0.12,0.2,0.158,55,reviewed,nc,nc
2021-04-21T22:42:27.040Z,38.7858333,-122.7676667,1.77,1.13,md,44,81,0.01516,0.05,nc,nc73552755,2021-04-27T06:11:07.050Z,"1km NW of The Geysers, CA",earthquake,0.16,0.25,0.146,11,reviewed,nc,nc
2021-04-21T07:46:19.680Z,38.7873344,-122.7689972,1.72,1.08,md,21,81,0.01513,0.03,nc,nc73552600,2021-04-21T08:01:04.499Z,"2km NW of The Geysers, CA",earthquake,0.22,0.38,0.15,6,automatic,nc,nc
2021-04-19T10:42:57.360Z,38.8008333,-122.7735,0.68,1.1,md,42,65,0.01078,0.04,nc,nc73551425,2021-04-23T00:51:08.187Z,"3km NNW of The Geysers, CA",earthquake,0.12,0.22,0.084,10,reviewed,nc,nc
2021-04-19T04:32:41.720Z,38.8023338,-122.7728348,1.7,1.16,md,20,68,0.01039,0.03,nc,nc73551305,2021-04-19T06:33:07.508Z,"3km NNW of The Geysers, CA",earthquake,0.22,0.38,0.24,5,automatic,nc,nc
2021-04-16T06:31:56.900Z,38.7866667,-122.7686667,1.78,1.6,md,42,56,0.0156,0.06,nc,nc73550085,2021-04-20T18:46:07.551Z,"2km NW of The Geysers, CA",earthquake,0.16,0.28,0.103,15,reviewed,nc,nc
2021-04-16T03:39:38.870Z,38.7911667,-122.757,1.48,1.56,md,43,54,0.009679,0.06,nc,nc73550040,2021-04-20T18:21:08.424Z,"2km N of The Geysers, CA",earthquake,0.18,0.26,0.094,14,reviewed,nc,nc
2021-04-15T21:50:58.080Z,38.803,-122.7418333,1.46,1.88,md,44,49,0.01417,0.05,nc,nc73549915,2021-04-20T06:24:04.156Z,"3km SW of Cobb, CA",earthquake,0.16,0.27,0.101,15,reviewed,nc,nc
2021-04-12T07:53:14.020Z,38.7753333,-122.7453333,0.89,1.42,md,41,65,0.01037,0.06,nc,nc73548585,2021-04-19T18:54:07.981Z,"1km ESE of The Geysers, CA",earthquake,0.14,0.25,0.089,10,reviewed,nc,nc
2021-04-08T09:29:06.810Z,38.7799988,-122.7546692,0.62,1.12,md,18,80,0.02097,0.06,nc,nc73546735,2021-04-08T11:40:07.159Z,"0km NNE of The Geysers, CA",earthquake,0.24,0.57,0.06,5,automatic,nc,nc
2021-04-02T13:10:09.930Z,38.7966667,-122.7378333,1.89,1.24,md,41,50,0.01344,0.05,nc,nc73545095,2021-04-07T06:20:07.665Z,"3km NE of The Geysers, CA",earthquake,0.18,0.32,0.102,9,reviewed,nc,nc
2021-04-02T00:10:08.430Z,38.7761667,-122.7461667,1.25,1.38,md,43,63,0.01021,0.06,nc,nc73544900,2021-04-07T02:26:06.800Z,"1km E of The Geysers, CA",earthquake,0.17,0.27,0.075,9,reviewed,nc,nc
2021-04-01T21:41:38.420Z,38.7953333,-122.738,1.63,2.34,md,66,46,0.01212,0.05,nc,nc73544865,2021-04-07T23:04:07.439Z,"3km NE of The Geysers, CA",earthquake,0.13,0.21,0.122,38,reviewed,nc,nc
2021-04-01T00:11:26.800Z,38.7966667,-122.7483333,2.06,1.11,md,35,48,0.00973,0.05,nc,nc73544600,2021-04-06T02:46:05.629Z,"2km NNE of The Geysers, CA",earthquake,0.18,0.24,0.07,8,reviewed,nc,nc
2021-03-31T23:18:12.920Z,38.7956667,-122.7418333,1.2,1.07,md,44,47,0.01304,0.06,nc,nc73544575,2021-04-06T02:24:05.170Z,"2km NNE of The Geysers, CA",earthquake,0.16,0.26,0.075,9,reviewed,nc,nc
2021-03-31T11:17:18.450Z,38.78,-122.7641667,0.56,1.52,md,44,73,0.009347,0.05,nc,nc73544425,2021-04-06T00:46:05.360Z,"1km WNW of The Geysers, CA",earthquake,0.15,0.28,0.125,12,reviewed,nc,nc
2021-03-29T23:26:06.640Z,38.786499,-122.7488327,-0.9,1.08,md,16,81,0.01647,0.06,nc,nc73541516,2021-03-30T00:10:31.864Z,"1km NNE of The Geysers, CA",earthquake,0.26,0.93,0.1,4,automatic,nc,nc
2021-03-27T21:48:53.630Z,38.7815018,-122.7561646,0.75,1.17,md,24,45,0.01311,0.05,nc,nc73540786,2021-03-27T23:39:14.400Z,"0km N of The Geysers, CA",earthquake,0.22,0.4,0.17,7,automatic,nc,nc
2021-03-26T00:49:59.120Z,38.786335,-122.7344971,2.03,1.06,md,9,86,0.02433,0.02,nc,nc73539961,2021-03-26T01:12:06.099Z,"2km ENE of The Geysers, CA",earthquake,0.31,1.37,0.21,2,automatic,nc,nc
2021-03-21T09:58:40.500Z,38.7841667,-122.7516667,2.04,1.84,md,59,39,0.01171,0.06,nc,nc73540015,2021-03-23T06:49:07.139Z,"1km NNE of The Geysers, CA",earthquake,0.15,0.24,0.203,29,reviewed,nc,nc
2021-03-18T00:59:38.240Z,38.798,-122.7733333,3.27,1.13,md,45,72,0.01096,0.04,nc,nc73538625,2021-03-19T01:13:07.104Z,"3km NNW of The Geysers, CA",earthquake,0.16,0.27,0.123,10,reviewed,nc,nc
2021-03-16T05:44:01.350Z,38.7965012,-122.7396698,0.91,1.17,md,20,99,0.01619,0.04,nc,nc73535701,2021-03-16T07:53:04.527Z,"3km NE of The Geysers, CA",earthquake,0.22,0.49,0.2,6,automatic,nc,nc
2021-03-15T08:41:25.940Z,38.788166,-122.767334,2.3,1.19,md,12,85,0.01379,0.02,nc,nc73535311,2021-03-15T09:43:10.182Z,"2km NW of The Geysers, CA",earthquake,0.34,0.67,0.56,2,automatic,nc,nc
2021-03-13T14:26:15.210Z,38.7840004,-122.7541656,1.52,1.22,md,22,75,0.01365,0.04,nc,nc73534736,2021-03-13T16:52:06.581Z,"1km NNE of The Geysers, CA",earthquake,0.24,0.41,0.06,5,automatic,nc,nc
2021-03-13T09:48:59.050Z,38.795,-122.7473333,2.21,1.03,md,35,47,0.01438,0.04,nc,nc73534616,2021-03-16T00:43:05.675Z,"2km NNE of The Geysers, CA",earthquake,0.17,0.31,0.098,9,reviewed,nc,nc
2021-03-10T12:45:16.150Z,38.7876667,-122.7668333,1.62,1.69,md,30,77,0.01409,0.04,nc,nc73533456,2021-03-11T03:13:06.394Z,"2km NW of The Geysers, CA",earthquake,0.18,0.31,0.471,6,reviewed,nc,nc
2021-03-09T05:20:30.100Z,38.7861671,-122.7389984,1.47,1.15,md,20,85,0.003423,0.04,nc,nc73533066,2021-03-09T07:48:05.515Z,"2km ENE of The Geysers, CA",earthquake,0.24,0.39,0.07,8,automatic,nc,nc
2021-03-05T18:52:38.100Z,38.791,-122.764,2.22,1.46,md,44,68,0.01018,0.06,nc,nc73531641,2021-03-08T21:19:05.517Z,"2km NNW of The Geysers, CA",earthquake,0.17,0.27,0.101,11,reviewed,nc,nc
2021-03-04T13:14:20.720Z,38.8071671,-122.7556686,0.65,1.08,md,18,106,0.007256,0.04,nc,nc73531141,2021-03-04T14:58:06.314Z,"3km WSW of Cobb, CA",earthquake,0.24,0.44,0.1,4,automatic,nc,nc
2021-03-04T13:13:24.100Z,38.8073349,-122.7568359,0.67,1,md,11,106,0.007067,0.06,nc,nc73531136,2021-03-04T14:33:07.782Z,"3km N of The Geysers, CA",earthquake,0.29,0.73,0.1,3,automatic,nc,nc
2021-03-03T09:22:56.760Z,38.7823334,-122.7526703,0.03,1.13,md,16,77,0.0125,0.04,nc,nc73530661,2021-03-03T12:10:12.306Z,"1km NNE of The Geysers, CA",earthquake,0.21,0.51,0.04,4,automatic,nc,nc
2021-03-03T08:57:04.270Z,38.7955,-122.7388333,1.25,1.23,md,41,51,0.01236,0.05,nc,nc73530656,2021-03-04T01:59:05.390Z,"2km NE of The Geysers, CA",earthquake,0.14,0.23,0.136,13,reviewed,nc,nc
2021-03-01T00:31:03.920Z,38.7805,-122.749,-0.86,2.06,md,52,35,0.009976,0.07,nc,nc73529481,2021-03-02T18:30:11.795Z,"1km ENE of The Geysers, CA",earthquake,0.1,0.3,0.195,24,reviewed,nc,nc
2021-03-01T00:30:58.070Z,38.7813333,-122.748,0.03,2.03,md,37,50,0.009015,0.05,nc,nc73529476,2021-03-02T18:15:12.699Z,"1km ENE of The Geysers, CA",earthquake,0.13,0.24,0.262,9,reviewed,nc,nc
2021-03-01T00:30:43.990Z,38.7806667,-122.7503333,-0.66,1.76,md,39,48,0.01094,0.07,nc,nc73529471,2021-03-02T16:19:12.819Z,"1km NE of The Geysers, CA",earthquake,0.14,0.34,0.203,10,reviewed,nc,nc
2021-02-28T04:45:31.710Z,38.7989998,-122.7643356,0.33,1.18,md,20,83,0.01913,0.04,nc,nc73529106,2021-02-28T05:53:06.754Z,"2km NNW of The Geysers, CA",earthquake,0.2,0.51,0.22,4,automatic,nc,nc
2021-02-28T04:43:40.840Z,38.7873333,-122.7665,1.5,2.58,md,75,56,0.0166,0.09,nc,nc73529096,2021-05-13T22:37:10.040Z,"1km NW of The Geysers, CA",earthquake,0.11,0.21,0.19,62,reviewed,nc,nc
2021-02-24T18:49:40.320Z,38.7885,-122.7676667,1.25,1.53,md,40,79,0.01361,0.04,nc,nc73527321,2021-02-25T17:42:05.491Z,"2km NW of The Geysers, CA",earthquake,0.14,0.22,0.151,9,reviewed,nc,nc
2021-02-23T08:07:22.140Z,38.7878342,-122.7678299,1.33,1.07,md,19,79,0.01426,0.04,nc,nc73526686,2021-02-23T08:23:05.387Z,"2km NW of The Geysers, CA",earthquake,0.24,0.39,0.12,4,automatic,nc,nc
2021-02-22T20:46:46.070Z,38.7801667,-122.7653333,1.4,1.79,md,45,61,0.009437,0.05,nc,nc73526541,2021-02-23T19:32:05.533Z,"1km WNW of The Geysers, CA",earthquake,0.15,0.24,0.127,16,reviewed,nc,nc
2021-02-21T23:00:40.030Z,38.8035011,-122.73983,1.95,1.14,md,22,112,0.0158,0.03,nc,nc73526106,2021-02-22T01:26:05.702Z,"2km SW of Cobb, CA",earthquake,0.26,0.52,0.23,4,automatic,nc,nc
2021-02-21T22:54:31.530Z,38.8021667,-122.7406667,1.44,1.59,md,46,53,0.01496,0.05,nc,nc73526096,2021-02-23T05:23:07.209Z,"3km SW of Cobb, CA",earthquake,0.16,0.29,0.238,14,reviewed,nc,nc
2021-02-21T00:40:09.090Z,38.7908333,-122.7585,1.2,1.55,md,41,57,0.009823,0.05,nc,nc73525651,2021-02-23T02:06:05.679Z,"2km N of The Geysers, CA",earthquake,0.17,0.28,0.152,12,reviewed,nc,nc
2021-02-20T21:47:58.670Z,38.7881667,-122.767,1.39,1.29,md,43,77,0.01368,0.04,nc,nc73525591,2021-02-23T04:17:04.552Z,"2km NW of The Geysers, CA",earthquake,0.16,0.26,0.158,9,reviewed,nc,nc
2021-02-20T20:48:09.500Z,38.7856667,-122.7678333,2.04,1.66,md,44,57,0.01501,0.05,nc,nc73525566,2021-02-22T23:59:05.929Z,"1km NW of The Geysers, CA",earthquake,0.17,0.26,0.229,14,reviewed,nc,nc
2021-02-20T17:09:40.850Z,38.787,-122.7691667,1.23,1.38,md,43,81,0.01548,0.06,nc,nc73525481,2021-02-22T23:08:04.620Z,"2km NW of The Geysers, CA",earthquake,0.15,0.25,0.14,9,reviewed,nc,nc
2021-02-19T11:40:44.820Z,38.7865,-122.7673333,1.97,1.44,md,42,57,0.01531,0.04,nc,nc73524976,2021-02-19T23:56:05.970Z,"1km NW of The Geysers, CA",earthquake,0.15,0.23,0.07,12,reviewed,nc,nc
2021-02-17T12:56:32.870Z,38.7960014,-122.7393341,1.63,1.1,md,16,98,0.01291,0.02,nc,nc73524296,2021-02-17T15:41:04.973Z,"3km NE of The Geysers, CA",earthquake,0.26,0.5,0.14,4,automatic,nc,nc
2021-02-17T00:59:49.530Z,38.7963333,-122.739502,1.07,1.02,md,16,99,0.01326,0.03,nc,nc73524081,2021-02-17T01:44:06.554Z,"3km NE of The Geysers, CA",earthquake,0.24,0.45,0.14,4,automatic,nc,nc
2021-02-16T21:19:35.650Z,38.7873333,-122.7631667,1.78,1.29,md,40,68,0.01354,0.04,nc,nc73523961,2021-02-18T15:59:05.809Z,"1km NNW of The Geysers, CA",earthquake,0.15,0.31,0.156,7,reviewed,nc,nc
2021-02-16T19:51:40.410Z,38.797,-122.7493333,1.24,1.28,md,39,57,0.008881,0.05,nc,nc73523941,2021-02-18T14:39:08.948Z,"2km NNE of The Geysers, CA",earthquake,0.16,0.3,0.163,6,reviewed,nc,nc
2021-02-13T22:05:17.500Z,38.7968333,-122.7383333,1.66,2.11,md,50,48,0.01363,0.05,nc,nc73522751,2021-02-17T19:29:05.199Z,"3km NE of The Geysers, CA",earthquake,0.15,0.25,0.19,22,reviewed,nc,nc
2021-02-13T07:55:27.730Z,38.7895,-122.7363333,1.05,2.44,md,62,41,0.006261,0.06,nc,nc73522411,2021-02-16T23:48:04.594Z,"2km NE of The Geysers, CA",earthquake,0.13,0.19,0.156,21,reviewed,nc,nc
2021-02-12T22:38:28.240Z,38.7906667,-122.7558333,1.13,1.29,md,40,51,0.0104,0.04,nc,nc73522201,2021-02-16T20:22:05.375Z,"2km N of The Geysers, CA",earthquake,0.16,0.25,0.199,10,reviewed,nc,nc
2021-02-11T14:04:31.520Z,38.786335,-122.7340012,1.56,1.14,md,24,85,0.003755,0.04,nc,nc73521581,2021-02-11T16:10:04.929Z,"2km ENE of The Geysers, CA",earthquake,0.24,0.39,0.16,6,automatic,nc,nc
2021-02-10T21:45:54.470Z,38.7783333,-122.758,0.93,1.89,md,50,44,0.009718,0.06,nc,nc73521291,2021-02-11T22:08:05.458Z,"0km NW of The Geysers, CA",earthquake,0.14,0.21,0.179,18,reviewed,nc,nc
2021-02-10T21:39:56.270Z,38.7805,-122.757,0.95,1.73,md,51,46,0.01192,0.05,nc,nc73521281,2021-02-11T21:17:05.893Z,"0km N of The Geysers, CA",earthquake,0.13,0.19,0.202,23,reviewed,nc,nc
2021-02-10T00:03:13.030Z,38.7893333,-122.7631683,1.82,1.18,md,20,66,0.01159,0.03,nc,nc73520961,2021-02-10T03:19:25.788Z,"2km NNW of The Geysers, CA",earthquake,0.24,0.4,0.24,4,automatic,nc,nc
2021-02-09T00:12:22.080Z,38.7983333,-122.7493333,1.97,1.93,md,5,192,0.008427,0.03,nc,nc73520496,2021-02-11T02:09:07.901Z,"2km NNE of The Geysers, CA",earthquake,0.53,0.72,,1,reviewed,nc,nc
2021-02-08T11:48:30.710Z,38.7773323,-122.7456665,1.42,1.02,md,18,76,0.009144,0.03,nc,nc73520216,2021-02-08T12:04:05.570Z,"1km E of The Geysers, CA",earthquake,0.27,0.45,0.11,5,automatic,nc,nc
2021-02-06T08:34:20.920Z,38.8011667,-122.772,0.63,1.17,md,39,66,0.01385,0.04,nc,nc73519246,2021-02-09T07:05:04.226Z,"3km NNW of The Geysers, CA",earthquake,0.13,0.28,0.227,10,reviewed,nc,nc
2021-02-06T05:55:42.140Z,38.7875,-122.742,1.51,1.3,md,42,40,0.005926,0.04,nc,nc73519191,2021-02-09T09:07:05.905Z,"2km NE of The Geysers, CA",earthquake,0.16,0.27,0.211,11,reviewed,nc,nc
2021-02-04T23:30:03.890Z,38.796,-122.738,1.59,1.25,md,40,49,0.01278,0.04,nc,nc73518531,2021-02-08T23:29:06.316Z,"3km NE of The Geysers, CA",earthquake,0.16,0.25,0.239,9,reviewed,nc,nc
2021-02-02T21:15:06.110Z,38.7861671,-122.7676697,1.89,1.02,md,17,81,0.0155,0.04,nc,nc73517621,2021-02-02T22:13:06.317Z,"1km NW of The Geysers, CA",earthquake,0.22,0.46,0.03,4,automatic,nc,nc
2021-02-02T17:38:30.210Z,38.7886658,-122.7678299,1.3,1.07,md,26,79,0.01633,0.04,nc,nc73519725,2021-02-02T18:25:05.583Z,"2km NW of The Geysers, CA",earthquake,0.21,0.38,0.18,5,automatic,nc,nc
2021-02-01T14:59:45.710Z,38.787,-122.7656667,1.74,1.93,md,56,57,0.01438,0.05,nc,nc73519270,2021-02-05T23:41:05.779Z,"1km NW of The Geysers, CA",earthquake,0.14,0.21,0.157,24,reviewed,nc,nc
2021-02-01T05:43:13.170Z,38.7861667,-122.7343333,0.8,1.29,md,40,38,0.003472,0.08,nc,nc73519120,2021-02-05T20:02:05.348Z,"2km ENE of The Geysers, CA",earthquake,0.18,0.3,0.155,10,reviewed,nc,nc
2021-01-31T12:26:32.490Z,38.7869987,-122.7375031,1.56,1.16,md,17,150,0.003805,0.03,nc,nc73518900,2021-01-31T14:25:04.623Z,"2km ENE of The Geysers, CA",earthquake,0.33,0.51,0.17,3,automatic,nc,nc
2021-01-31T05:11:31.700Z,38.7941667,-122.7571667,4,1.67,md,52,52,0.006749,0.04,nc,nc73518770,2021-02-04T19:55:04.287Z,"2km N of The Geysers, CA",earthquake,0.17,0.2,0.222,22,reviewed,nc,nc
2021-01-29T19:01:53.510Z,38.8025017,-122.7386703,1.49,1.18,md,20,64,0.01655,0.03,nc,nc73518175,2021-01-29T23:48:04.845Z,"3km SSW of Cobb, CA",earthquake,0.21,0.58,0.17,5,automatic,nc,nc
2021-01-29T18:31:17.830Z,38.7861667,-122.7638333,1,1.63,md,45,70,0.01479,0.06,nc,nc73518150,2021-02-03T00:55:04.257Z,"1km NNW of The Geysers, CA",earthquake,0.15,0.23,0.168,15,reviewed,nc,nc
2021-01-29T11:15:55.450Z,38.7828333,-122.742,0.63,1.45,md,46,36,0.004142,0.05,nc,nc73517890,2021-01-30T02:56:08.409Z,"1km ENE of The Geysers, CA",earthquake,0.11,0.22,0.117,13,reviewed,nc,nc
2021-01-28T15:07:03.110Z,38.7858315,-122.7348328,1.35,1.16,md,16,84,0.002983,0.03,nc,nc73517595,2021-01-28T17:07:11.368Z,"2km ENE of The Geysers, CA",earthquake,0.25,0.48,0.06,3,automatic,nc,nc
2021-01-27T23:16:01.650Z,38.7951667,-122.7423333,0.77,1.07,md,35,61,0.01463,0.07,nc,nc73517260,2021-02-01T22:05:06.239Z,"2km NNE of The Geysers, CA",earthquake,0.18,0.29,0.196,8,reviewed,nc,nc
2021-01-26T18:25:37.870Z,38.7923333,-122.754,1.24,2.1,md,56,50,0.009406,0.06,nc,nc73516965,2021-02-01T22:35:05.430Z,"2km N of The Geysers, CA",earthquake,0.12,0.21,0.113,25,reviewed,nc,nc
2021-01-26T01:32:19.840Z,38.7965,-122.7343333,0.64,1.68,md,47,47,0.01337,0.07,nc,nc73516560,2021-02-01T20:01:06.285Z,"3km NE of The Geysers, CA",earthquake,0.16,0.24,0.263,16,reviewed,nc,nc
2021-01-25T15:36:53.100Z,38.783,-122.752,1.51,1.4,md,32,48,0.01194,0.04,nc,nc73516335,2021-01-30T01:16:06.411Z,"1km NNE of The Geysers, CA",earthquake,0.16,0.25,0.139,6,reviewed,nc,nc
2021-01-25T09:31:02.570Z,38.7981667,-122.735,0.67,1.42,md,33,49,0.01497,0.05,nc,nc73516205,2021-01-30T02:34:06.286Z,"3km SSW of Cobb, CA",earthquake,0.16,0.27,0.197,8,reviewed,nc,nc
2021-01-25T08:00:26.630Z,38.799,-122.7453333,1.37,2.2,md,67,50,0.01135,0.1,nc,nc73516175,2021-02-01T19:11:05.659Z,"3km NNE of The Geysers, CA",earthquake,0.16,0.19,0.164,37,reviewed,nc,nc
2021-01-24T05:46:01.040Z,38.8023333,-122.7386667,1.63,1.84,md,43,57,0.01653,0.06,nc,nc73515635,2021-01-29T05:12:12.371Z,"3km SSW of Cobb, CA",earthquake,0.17,0.26,0.191,16,reviewed,nc,nc
2021-01-23T19:46:34.820Z,38.793,-122.7515,1.73,1.06,md,41,46,0.009957,0.04,nc,nc73515470,2021-01-28T23:38:02.103Z,"2km NNE of The Geysers, CA",earthquake,0.16,0.25,0.204,10,reviewed,nc,nc
2021-01-23T17:57:31.470Z,38.7968333,-122.7376667,1.47,1.64,md,47,47,0.0136,0.05,nc,nc73515445,2021-01-29T01:09:13.359Z,"3km NE of The Geysers, CA",earthquake,0.14,0.21,0.184,16,reviewed,nc,nc
2021-01-23T00:35:50.780Z,38.7885017,-122.7675018,2.14,1.02,md,16,78,0.01355,0.03,nc,nc73515080,2021-01-23T01:11:06.757Z,"2km NW of The Geysers, CA",earthquake,0.25,0.48,0.03,3,automatic,nc,nc
2021-01-21T22:52:04.730Z,38.7796669,-122.7666702,1.48,1.02,md,23,88,0.0214,0.04,nc,nc73514665,2021-01-21T23:03:08.476Z,"1km WNW of The Geysers, CA",earthquake,0.22,0.41,0.28,6,automatic,nc,nc
2021-01-21T17:09:49.070Z,38.7908333,-122.7343333,1.35,1.44,md,42,70,0.007812,0.04,nc,nc73514425,2021-01-28T19:01:11.017Z,"2km NE of The Geysers, CA",earthquake,0.16,0.26,0.195,12,reviewed,nc,nc
2021-01-21T12:36:24.170Z,38.7874985,-122.767334,1.65,1.08,md,26,79,0.0144,0.03,nc,nc73514335,2021-01-21T12:47:06.912Z,"2km NW of The Geysers, CA",earthquake,0.23,0.35,0.2,5,automatic,nc,nc
2021-01-21T06:24:25.040Z,38.7878333,-122.7661667,2.04,1.29,md,44,56,0.01373,0.04,nc,nc73514205,2021-01-29T01:36:12.567Z,"1km NW of The Geysers, CA",earthquake,0.16,0.28,0.167,11,reviewed,nc,nc
