time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-05-07T08:08:26.086Z,49.5341,155.6756,59.54,4.6,mb,,133,3.797,0.78,us,us7000e0y8,2021-07-23T18:08:16.040Z,"130 km SSW of Severo-Kuril’sk, Russia",earthquake,10.1,7.4,0.067,67,reviewed,us,us
2021-05-06T19:53:20.236Z,53.6358,161.411,42.84,4.6,mb,,88,1.766,1.1,us,us7000e0t7,2021-07-10T20:15:47.040Z,"195 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,8.5,6.3,0.107,26,reviewed,us,us
2021-05-05T14:08:47.310Z,52.2075,158.8133,87.71,4.5,mb,,57,0.823,0.39,us,us7000e0bb,2021-07-10T20:15:31.040Z,"85 km SSE of Vilyuchinsk, Russia",earthquake,7.3,5.7,0.039,196,reviewed,us,us
2021-05-04T19:32:59.763Z,43.3752,146.4745,54.04,4.8,mb,,101,2.797,0.77,us,us7000e04g,2021-07-10T20:15:23.040Z,"51 km SSW of Shikotan, Russia",earthquake,8.5,5.2,0.037,234,reviewed,us,us
2021-05-03T15:19:57.804Z,53.8018,160.3851,71.99,4.5,mb,,128,1.298,0.58,us,us7000dzq0,2021-07-10T20:15:10.040Z,"142 km NE of Petropavlovsk-Kamchatsky, Russia",earthquake,10.1,8.3,0.05,116,reviewed,us,us
2021-05-01T15:59:24.463Z,45.615,152.1687,10,4.6,mb,,145,6.657,0.62,us,us7000dzac,2021-07-10T20:14:52.040Z,"east of the Kuril Islands",earthquake,10.8,1.9,0.157,12,reviewed,us,us
2021-04-29T00:12:54.223Z,45.0196,147.7666,129.11,4.4,mb,,94,3.805,0.91,us,us7000dydi,2021-07-07T18:37:25.040Z,"24 km SSW of Kuril’sk, Russia",earthquake,10.3,7.8,0.082,43,reviewed,us,us
2021-04-27T23:35:45.127Z,54.7739,160.2695,115.43,4.1,mb,,107,1.998,1,us,us7000e03b,2021-07-07T18:36:44.040Z,"100 km SSE of Atlasovo, Russia",earthquake,5.1,9.1,0.076,47,reviewed,us,us
2021-04-27T22:07:08.414Z,54.6737,161.2684,63.67,4.2,mb,,112,2.267,0.84,us,us7000dy1k,2021-07-07T18:36:41.040Z,"146 km SE of Atlasovo, Russia",earthquake,12.4,7.4,0.073,52,reviewed,us,us
2021-04-24T02:44:31.569Z,44.3675,149.3134,45.66,4.3,mb,,134,4.835,0.56,us,us6000e48h,2021-07-07T18:34:11.040Z,"148 km SE of Kuril’sk, Russia",earthquake,10.5,7.9,0.058,85,reviewed,us,us
2021-04-23T08:49:04.416Z,55.2229,163.1853,10,4.2,mb,,125,3.46,0.64,us,us6000e3xc,2021-07-07T18:33:53.040Z,"120 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,13.4,1.9,0.093,32,reviewed,us,us
2021-04-21T19:04:29.850Z,44.545,147.564,101.31,4.2,mb,,192,3.592,1.11,us,us7000dxxi,2021-07-03T16:50:00.040Z,"79 km SSW of Kuril’sk, Russia",earthquake,15.6,11.3,0.101,27,reviewed,us,us
2021-04-20T06:16:29.690Z,49.6871,155.7409,84.34,4.1,mb,,181,3.638,0.57,us,us6000e50l,2021-07-03T16:49:41.040Z,"113 km SSW of Severo-Kuril’sk, Russia",earthquake,13.9,10.4,0.093,32,reviewed,us,us
2021-04-19T10:22:31.956Z,43.6843,146.4645,75.12,4.3,mb,,151,2.831,0.63,us,us6000e2up,2021-07-03T16:48:25.040Z,"24 km WSW of Shikotan, Russia",earthquake,10.9,8.2,0.072,55,reviewed,us,us
2021-04-19T06:31:36.383Z,44.4044,147.3304,105.85,4.3,mb,,100,3.415,0.55,us,us6000e2td,2021-07-03T16:48:22.040Z,"83 km NE of Shikotan, Russia",earthquake,8.4,6.2,0.056,94,reviewed,us,us
2021-04-18T06:45:05.150Z,46.2465,152.0378,66.49,4.5,mb,,100,6.432,0.46,us,us6000e2k4,2021-07-03T16:48:05.040Z,"Kuril Islands",earthquake,9.2,5.8,0.04,178,reviewed,us,us
2021-04-18T00:34:25.190Z,50.2867,155.6802,126.12,4.6,mb,,159,3.092,0.49,us,us6000e3z1,2021-07-03T16:49:26.040Z,"53 km SW of Severo-Kuril’sk, Russia",earthquake,14.2,13.7,0.172,10,reviewed,us,us
2021-04-17T15:45:23.002Z,54.2392,160.3819,83.15,5,mww,,61,1.596,0.71,us,us6000e2ea,2021-07-03T16:47:53.040Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,4.3,5.4,0.086,13,reviewed,us,us
2021-04-15T23:57:07.237Z,46.1408,152.9115,10,4.7,mb,,136,7.048,0.6,us,us6000e1yw,2021-06-19T21:25:56.040Z,"Kuril Islands",earthquake,9.8,1.9,0.067,68,reviewed,us,us
2021-04-15T20:23:25.160Z,44.7539,149.3221,35,4.1,mb,,156,4.86,0.59,us,us6000e1xi,2021-06-19T21:25:54.040Z,"125 km ESE of Kuril’sk, Russia",earthquake,11.3,2,0.097,29,reviewed,us,us
2021-04-14T00:50:59.902Z,53.6851,160.98,41.19,4.5,mb,,113,1.546,0.95,us,us6000e1db,2021-06-19T21:25:29.040Z,"170 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,8.9,7.7,0.077,50,reviewed,us,us
2021-04-12T16:38:42.792Z,44.6524,147.1641,143.17,4.2,mb,,173,3.32,0.58,us,us6000e34s,2021-06-19T21:26:10.040Z,"85 km SW of Kuril’sk, Russia",earthquake,10.9,10.3,0.082,41,reviewed,us,us
2021-04-11T13:48:53.894Z,52.3436,158.4724,81.93,4.6,mb,,121,0.689,0.33,us,us6000e0ts,2021-06-19T21:25:05.040Z,"65 km S of Vilyuchinsk, Russia",earthquake,8,5.8,0.035,251,reviewed,us,us
2021-04-10T20:01:16.944Z,45.8167,149.7115,112.14,4.7,mb,,93,4.943,0.73,us,us6000e0nx,2021-06-19T21:24:56.040Z,"157 km ENE of Kuril’sk, Russia",earthquake,9,4.9,0.045,153,reviewed,us,us
2021-04-09T17:32:39.741Z,43.7208,147.6086,81.62,4.4,mb,,191,3.645,0.69,us,us6000e1v7,2021-06-19T21:25:50.040Z,"71 km E of Shikotan, Russia",earthquake,11.8,10.8,0.11,26,reviewed,us,us
2021-04-08T04:17:18.936Z,54.9016,162.9117,10,4.4,mb,,131,3.143,0.52,us,us6000e1tk,2021-06-12T21:38:34.040Z,"150 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,10,1.8,0.123,19,reviewed,us,us
2021-04-06T15:39:19.349Z,47.8944,145.8805,459.63,4.1,mb,,110,2.315,0.37,us,us6000dzgm,2021-06-12T21:37:49.040Z,"240 km ENE of Dolinsk, Russia",earthquake,10.3,6.3,0.051,104,reviewed,us,us
2021-04-05T13:43:08.815Z,54.8121,163.3614,31.45,4.9,mww,,95,3.312,0.74,us,us6000dz54,2021-06-12T21:37:21.040Z,"167 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,9,4.6,0.098,10,reviewed,us,us
2021-04-04T17:42:54.348Z,43.494,144.0915,17.39,4.4,mb,,147,1.251,1.24,us,us6000e10c,2021-06-12T21:37:08.040Z,"36 km S of Motomachi, Japan",earthquake,6,6.1,0.143,14,reviewed,us,us
2021-04-02T22:30:21.172Z,48.7794,154.6444,71.93,4.3,mb,,175,4.744,0.44,us,us6000dymq,2021-06-12T21:36:41.040Z,"236 km SSW of Severo-Kuril’sk, Russia",earthquake,4.9,8.6,0.087,37,reviewed,us,us
2021-04-02T12:11:52.754Z,47.4134,151.7013,162.17,4.1,mb,,183,6.111,0.48,us,us6000e0ba,2021-06-12T21:36:35.040Z,"Kuril Islands",earthquake,14.8,9.9,0.114,21,reviewed,us,us
2021-03-30T16:24:31.868Z,54.5363,163.3397,10,4.4,mb,,146,3.168,0.76,us,us6000dzrt,2021-06-08T18:00:08.040Z,"196 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,9.4,1.8,0.143,16,reviewed,us,us
2021-03-29T19:41:46.872Z,54.7239,163.0938,10,4.8,mb,,144,3.134,1.4,us,us6000dxh8,2021-06-08T17:59:06.040Z,"171 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,5.1,1.9,0.059,89,reviewed,us,us
2021-03-28T18:38:17.424Z,54.7682,162.2722,41.19,4.6,mb,,163,2.765,0.96,us,us6000dx7i,2021-06-08T17:58:56.040Z,"163 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,12.9,9.6,0.082,44,reviewed,us,us
2021-03-27T07:34:50.764Z,44.954,151.0154,10,4.1,mb,,204,6.078,0.69,us,us6000dyaq,2021-06-08T17:59:47.040Z,"248 km E of Kuril’sk, Russia",earthquake,12.6,1.9,0.14,14,reviewed,us,us
2021-03-26T20:29:33.550Z,55.92,162.7845,51.58,4.3,mb,,120,3.773,0.57,us,us6000dwva,2021-06-08T17:58:37.040Z,"39 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,9,7.3,0.057,96,reviewed,us,us
2021-03-26T18:23:40.919Z,55.8476,163.567,34.82,4.6,mb,,68,4.03,0.71,us,us6000dwu4,2021-06-08T17:58:36.040Z,"80 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.2,4.9,0.051,122,reviewed,us,us
2021-03-26T03:50:25.733Z,55.9201,162.7815,61.61,4.4,mb,,154,3.772,0.56,us,us6000dy85,2021-06-08T17:59:37.040Z,"39 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,15.9,13,0.126,18,reviewed,us,us
2021-03-25T23:36:41.810Z,45.1323,150.7422,31.39,4.9,mb,,117,5.848,0.79,us,us6000dwia,2021-06-02T15:22:54.040Z,"225 km E of Kuril’sk, Russia",earthquake,4.5,4.9,0.039,204,reviewed,us,us
2021-03-25T23:27:05.873Z,55.1072,163.3094,10,4.3,mb,,158,3.449,0.64,us,us6000dy79,2021-06-02T15:23:37.040Z,"135 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,7,1.9,0.068,62,reviewed,us,us
2021-03-25T13:36:27.342Z,54.8184,163.2226,10,4.3,mb,,132,3.247,1.05,us,us6000dwbg,2021-06-02T15:22:50.040Z,"163 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,6.5,1.9,0.072,55,reviewed,us,us
2021-03-25T11:09:38.219Z,54.9225,163.267,10,4.1,mb,,163,3.324,0.82,us,us6000dwam,2021-06-02T15:22:49.040Z,"153 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,13.5,2,0.084,41,reviewed,us,us
2021-03-23T19:42:48.999Z,51.3725,159.6371,10,4.1,mb,,198,1.761,0.92,us,us6000dxxh,2021-06-02T15:23:27.040Z,"192 km SSE of Vilyuchinsk, Russia",earthquake,6.4,2,0.214,7,reviewed,us,us
2021-03-23T19:30:27.122Z,51.6025,156.8894,138.04,4,mb,,161,1.587,0.74,us,us6000dvw5,2021-06-02T15:22:26.040Z,"29 km ENE of Ozernovskiy, Russia",earthquake,12,8.7,0.093,36,reviewed,us,us
2021-03-23T01:41:18.674Z,54.4776,163.5105,10,4.2,mb,,163,3.709,0.61,us,us6000dxww,2021-06-02T15:23:24.040Z,"205 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.7,1.9,0.146,13,reviewed,us,us
2021-03-22T22:24:51.548Z,50.3744,155.0999,140.44,4.8,mb,,91,3.178,0.92,us,us6000dvkj,2021-06-02T15:22:15.040Z,"80 km WSW of Severo-Kuril’sk, Russia",earthquake,9.4,5.1,0.03,344,reviewed,us,us
2021-03-22T12:19:06.320Z,54.949,163.1205,10,4.2,mb,,139,3.269,0.72,us,us6000dxmj,2021-06-02T15:23:19.040Z,"148 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.7,1.8,0.113,22,reviewed,us,us
2021-03-21T21:13:12.913Z,54.869,163.304,10,5,mww,,45,3.314,0.53,us,us7000dlhq,2021-06-02T15:24:23.040Z,"160 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,8,1.8,0.065,23,reviewed,us,us
2021-03-21T20:58:16.708Z,49.2188,156.0157,35,4.4,mb,,187,4.036,0.8,us,us7000dlhr,2021-06-02T15:24:24.040Z,"162 km S of Severo-Kuril’sk, Russia",earthquake,4.8,2,0.101,28,reviewed,us,us
2021-03-21T02:27:12.133Z,55.2744,162.8733,10,4.1,mb,,160,3.354,0.72,us,us6000dxev,2021-06-02T15:23:10.040Z,"109 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.4,2,0.234,5,reviewed,us,us
2021-03-20T20:22:21.566Z,55.2209,163.1969,10,4.1,mb,,137,3.464,0.84,us,us7000dlak,2021-06-02T15:24:12.040Z,"120 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,12.4,1.9,0.131,16,reviewed,us,us
2021-03-20T18:02:46.649Z,54.6894,163.2251,10,4.5,mb,,128,3.182,0.96,us,us7000dl9p,2021-06-02T15:24:11.040Z,"177 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,5.7,1.7,0.061,84,reviewed,us,us
2021-03-20T15:26:41.381Z,49.0702,156.2384,10,5.2,mb,,109,4.147,1.06,us,us7000dl8s,2021-06-02T15:24:09.040Z,"178 km S of Severo-Kuril’sk, Russia",earthquake,8.6,1.8,0.034,283,reviewed,us,us
2021-03-20T11:49:19.637Z,49.1192,156.1623,36.66,4.9,mb,,130,4.11,0.39,us,us7000dl7q,2021-06-02T15:24:08.040Z,"173 km S of Severo-Kuril’sk, Russia",earthquake,9.7,7.3,0.053,109,reviewed,us,us
2021-03-20T11:12:41.027Z,49.4673,155.7635,49,4,mb,,164,3.843,0.36,us,us6000dwsi,2021-06-02T15:23:04.040Z,"136 km S of Severo-Kuril’sk, Russia",earthquake,11,11.9,0.195,7,reviewed,us,us
2021-03-20T06:56:21.227Z,54.8597,163.2043,10,4.1,mb,,103,3.26,0.68,us,us7000dl5z,2021-06-02T15:24:05.040Z,"159 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,11.4,1.9,0.13,16,reviewed,us,us
2021-03-20T04:08:22.860Z,48.6124,154.4786,58.04,4.3,mb,,184,4.941,0.84,us,us6000dwrq,2021-06-02T15:23:00.040Z,"258 km SSW of Severo-Kuril’sk, Russia",earthquake,13.7,9.8,0.133,16,reviewed,us,us
2021-03-20T02:33:14.314Z,55.272,160.4132,10,4.5,mb,,138,2.48,0.57,us,us7000dl4n,2021-06-02T15:24:03.040Z,"61 km SE of Atlasovo, Russia",earthquake,12.2,1.9,0.079,47,reviewed,us,us
2021-03-19T22:40:03.776Z,54.9093,162.5489,10,4.5,mb,,124,2.978,0.8,us,us7000dl3l,2021-06-02T15:24:01.040Z,"146 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,5.2,1.9,0.104,27,reviewed,us,us
2021-03-19T20:28:10.556Z,54.7639,163.4817,10,4.3,mb,,124,3.348,0.94,us,us7000dl2x,2021-06-02T15:24:00.040Z,"174 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,4.9,1.9,0.064,74,reviewed,us,us
2021-03-19T09:00:21.443Z,54.8078,163.3198,10,4.7,mb,,100,3.289,0.48,us,us7000dkvm,2021-06-02T15:23:55.040Z,"166 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.1,1.9,0.039,196,reviewed,us,us
2021-03-19T03:16:32.454Z,55.2993,160.3733,10,5.3,mww,,81,2.495,0.77,us,us7000dkua,2021-06-02T15:23:53.040Z,"57 km SE of Atlasovo, Russia",earthquake,7.8,1.7,0.063,24,reviewed,us,us
2021-03-18T19:46:50.750Z,54.9063,162.9642,10,4.1,mb,,132,3.17,0.66,us,us7000dkqz,2021-05-26T22:09:02.040Z,"150 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,9.6,1.9,0.087,36,reviewed,us,us
2021-03-18T09:35:55.465Z,55.0518,163.2549,10,4.1,mb,,162,3.391,0.57,us,us6000dwmx,2021-05-26T22:08:53.040Z,"139 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,14.9,2,0.107,24,reviewed,us,us
2021-03-18T08:09:04.369Z,46.7092,152.6035,57.05,4.8,mb,,138,6.758,0.61,us,us7000dkhu,2021-05-26T22:08:51.040Z,"Kuril Islands",earthquake,10.4,7.4,0.072,60,reviewed,us,us
2021-03-18T04:09:24.940Z,47.0342,150.8439,182.64,4.5,mb,,165,6.482,0.57,us,us6000dwmq,2021-05-26T22:08:49.040Z,"Kuril Islands",earthquake,13.8,10.6,0.171,10,reviewed,us,us
2021-03-18T02:59:05.271Z,54.9757,162.7401,10,4.9,mb,,70,3.107,0.66,us,us7000dkgb,2021-05-26T22:08:48.040Z,"140 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,7.2,1.7,0.058,93,reviewed,us,us
2021-03-18T02:54:25.886Z,54.7649,163.4268,10,4,mb,,133,3.321,0.57,us,us6000dwmn,2021-05-26T22:08:48.040Z,"173 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,11.5,1.8,0.1,27,reviewed,us,us
2021-03-18T02:48:29.746Z,54.8635,163.3884,10,5.1,mww,,73,3.352,0.48,us,us7000dkg8,2021-05-26T22:08:48.040Z,"162 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.7,1.8,0.086,13,reviewed,us,us
2021-03-18T02:38:12.197Z,54.8051,163.3009,10,4.8,mb,,104,3.279,0.51,us,us7000dkg5,2021-05-26T22:08:47.040Z,"166 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,9,1.9,0.048,136,reviewed,us,us
2021-03-18T02:21:57.393Z,54.8741,163.221,10,5.1,mww,,79,3.276,0.39,us,us7000dkg1,2021-05-26T22:08:47.040Z,"157 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.6,1.8,0.089,12,reviewed,us,us
2021-03-18T00:09:35.590Z,54.7005,163.5077,10,5.3,mb,,77,3.331,0.91,us,us7000dkeu,2021-05-26T22:08:43.040Z,"182 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.6,1.8,0.046,155,reviewed,us,us
2021-03-17T23:49:03.873Z,54.7438,163.067,10,4.4,mb,,135,3.131,0.64,us,us7000dken,2021-05-26T22:08:42.040Z,"169 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,9.4,1.9,0.095,32,reviewed,us,us
2021-03-17T23:14:19.534Z,55.0536,162.8206,10,4.4,mb,,135,3.191,0.94,us,us7000dkei,2021-05-26T22:08:41.040Z,"132 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,5.2,1.9,0.107,25,reviewed,us,us
2021-03-17T20:06:34.605Z,55.006,163.2598,10,4.2,mb,,172,3.367,0.68,us,us7000dkcu,2021-05-26T22:08:39.040Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,12,2,0.073,53,reviewed,us,us
2021-03-17T12:49:53.661Z,54.6786,163.1311,10,4.7,mb,,105,3.129,0.59,us,us7000dk9s,2021-05-26T22:08:31.040Z,"177 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.3,1.8,0.042,167,reviewed,us,us
2021-03-17T12:32:42.270Z,54.6432,163.1002,10,4.8,mb,,132,6.81,0.63,us,us7000dk9n,2021-05-26T22:08:31.040Z,"180 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,10.2,1.9,0.053,111,reviewed,us,us
2021-03-17T12:32:16.483Z,54.5818,163.0547,10,4.8,mb,,106,3.043,0.64,us,us7000dk9g,2021-05-26T22:08:31.040Z,"186 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,6.6,1.7,0.08,49,reviewed,us,us
2021-03-17T10:24:59.745Z,54.6541,162.8481,10,4.6,mb,,105,2.975,0.62,us,us7000dk6e,2021-05-26T22:08:29.040Z,"176 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,6.1,1.7,0.059,86,reviewed,us,us
2021-03-17T09:49:28.134Z,54.9421,162.7549,10,4.6,mb,,123,3.093,0.51,us,us7000dk62,2021-05-26T22:08:27.040Z,"144 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,7.2,1.8,0.058,89,reviewed,us,us
2021-03-17T08:14:40.835Z,55.0281,163.0968,10,4.2,mb,,166,3.303,0.62,us,us6000dwea,2021-05-26T22:08:25.040Z,"139 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,14.7,2,0.092,33,reviewed,us,us
2021-03-17T03:16:35.052Z,54.9791,163.2529,10,4.4,mb,,134,3.349,0.71,us,us7000dk3l,2021-05-26T22:08:22.040Z,"147 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,10.7,1.9,0.046,136,reviewed,us,us
2021-03-17T00:54:33.773Z,54.9356,162.9796,10,4.2,mb,,162,3.194,0.76,us,us6000dwdr,2021-05-26T22:08:20.040Z,"147 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,14.1,1.9,0.08,44,reviewed,us,us
2021-03-17T00:14:52.043Z,55.1705,162.8503,13.33,4.3,mb,,155,3.277,0.72,us,us7000dk24,2021-05-26T22:08:20.040Z,"120 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,14.6,6.5,0.068,61,reviewed,us,us
2021-03-17T00:01:28.256Z,54.8559,162.9044,10,4.4,mb,,163,3.113,0.55,us,us7000dk20,2021-05-26T22:08:19.040Z,"155 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,11,1.9,0.062,76,reviewed,us,us
2021-03-16T22:52:24.730Z,55.1422,162.8284,10,4.1,mb,,170,3.25,1.03,us,us6000dwcw,2021-05-26T22:08:18.040Z,"122 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,14.8,2,0.109,23,reviewed,us,us
2021-03-16T21:59:26.472Z,46.2166,151.4145,81.33,4.8,mb,,68,6.011,0.82,us,us7000dk0m,2021-05-26T22:08:16.040Z,"296 km ENE of Kuril’sk, Russia",earthquake,10.2,6.2,0.039,198,reviewed,us,us
2021-03-16T20:40:04.987Z,54.8299,163.2234,10,4.4,mb,,134,3.253,0.51,us,us6000dwcn,2021-05-26T22:08:14.040Z,"162 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,10.8,1.9,0.076,55,reviewed,us,us
2021-03-16T19:51:28.132Z,54.7196,163.025,17.91,5.4,mww,,21,3.097,0.74,us,us7000djzg,2021-05-26T22:08:14.040Z,"171 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.1,3.3,0.073,18,reviewed,us,us
2021-03-16T19:50:26.336Z,54.878,163.1718,10,4.3,mb,,156,3.254,0.83,us,us7000djzi,2021-05-26T22:08:13.040Z,"156 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,10.5,1.9,0.056,96,reviewed,us,us
2021-03-16T19:27:46.315Z,54.7095,163.2488,10,4.6,mb,,124,3.204,1.02,us,us7000djzj,2021-05-26T22:08:13.040Z,"175 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.5,1.8,0.06,92,reviewed,us,us
2021-03-16T19:22:19.596Z,54.9987,163.0697,10,5,mb,,102,3.273,0.94,us,us7000djzb,2021-05-26T22:08:12.040Z,"141 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.4,1.9,0.037,232,reviewed,us,us
2021-03-16T18:38:21.233Z,54.7368,163.1803,13.23,6.6,mww,,18,3.183,0.81,us,us7000djz6,2021-05-26T22:08:11.040Z,"171 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,6.5,2.6,0.052,36,reviewed,us,us
2021-03-13T12:07:51.008Z,49.3957,157.3427,10,4.4,mb,,158,3.724,0.51,us,us7000dj2m,2021-05-26T22:06:39.040Z,"166 km SSE of Severo-Kuril’sk, Russia",earthquake,6.2,1.9,0.117,21,reviewed,us,us
2021-03-13T05:40:04.031Z,54.8361,164.5361,10,5,mb,,86,3.924,0.64,us,us7000dj16,2021-05-26T22:06:34.040Z,"202 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,4.3,1.9,0.067,71,reviewed,us,us
2021-03-11T23:54:06.033Z,44.0348,148.3322,35,4.6,mb,,166,4.136,0.51,us,us7000di9j,2021-05-21T19:49:38.040Z,"131 km E of Shikotan, Russia",earthquake,9.3,2,0.052,110,reviewed,us,us
2021-03-11T15:27:41.601Z,56.9604,162.8729,10,4.6,mb,,71,4.634,0.75,us,us7000di5x,2021-05-21T19:49:32.040Z,"85 km NNE of Ust’-Kamchatsk Staryy, Russia",earthquake,7.3,1.8,0.038,213,reviewed,us,us
2021-03-10T02:19:55.876Z,44.6279,149.5527,35,4.4,mb,,184,5.015,0.57,us,us7000dhl2,2021-05-21T19:48:58.040Z,"Kuril Islands",earthquake,6.5,1.9,0.095,32,reviewed,us,us
2021-03-08T14:11:40.092Z,52.3692,160.789,10,4.4,mb,,138,1.457,0.58,us,us7000dh3m,2021-05-21T19:48:30.040Z,"162 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,9.4,1.9,0.085,40,reviewed,us,us
2021-03-08T09:45:05.052Z,49.0985,154.8258,78.19,4.5,mb,,168,4.404,0.83,us,us7000dh2g,2021-05-21T19:48:26.040Z,"198 km SSW of Severo-Kuril’sk, Russia",earthquake,8.4,8.9,0.062,75,reviewed,us,us
2021-03-06T15:25:45.321Z,50.0587,155.5273,99.73,4.6,mb,,167,3.34,0.47,us,us7000dgj8,2021-05-21T19:47:31.040Z,"80 km SSW of Severo-Kuril’sk, Russia",earthquake,12.2,9.8,0.069,63,reviewed,us,us
2021-03-06T05:58:01.593Z,50.8612,157.5675,62.86,5.1,mww,,118,2.252,0.69,us,us7000dgcz,2021-05-21T19:47:14.040Z,"102 km SE of Ozernovskiy, Russia",earthquake,9.2,5.7,0.093,11,reviewed,us,us
2021-03-05T08:25:16.693Z,51.9768,150.9487,541.12,4.4,mb,,122,4.273,0.57,us,us7000dig5,2021-05-21T19:50:04.040Z,"Sea of Okhotsk",earthquake,16.7,12.3,0.12,20,reviewed,us,us
2021-03-04T15:09:20.475Z,58.7451,158.8651,10,4.9,mb,,114,4.25,0.56,us,us7000dfgt,2021-05-13T22:44:07.040Z,"73 km WSW of Palana, Russia",earthquake,4.2,1.9,0.059,90,reviewed,us,us
2021-03-04T10:50:32.034Z,46.7997,150.7616,147.49,4.8,mb,,133,5.488,0.82,us,us7000dfep,2021-05-13T22:43:30.040Z,"283 km NE of Kuril’sk, Russia",earthquake,10.2,7.4,0.029,362,reviewed,us,us
2021-03-04T07:52:37.341Z,54.7108,159.2684,133.2,4.2,mb,,99,1.73,0.58,us,us7000dhpg,2021-05-13T22:43:15.040Z,"41 km E of Mil’kovo, Russia",earthquake,10.3,9.5,0.11,23,reviewed,us,us
2021-03-04T06:46:59.948Z,47.0553,147.3457,325.21,4.3,mb,,121,3.139,0.64,us,us7000dfcu,2021-05-13T22:43:10.040Z,"207 km NNW of Kuril’sk, Russia",earthquake,10.8,7.6,0.044,146,reviewed,us,us
2021-03-02T21:22:46.301Z,43.9839,147.9358,30,5.8,mww,,32,3.854,0.75,us,us7000deyu,2021-05-13T22:41:22.040Z,"99 km ENE of Shikotan, Russia",earthquake,6,1.8,0.071,19,reviewed,us,us
2021-03-02T15:20:08.892Z,53.5254,161.2018,35,4.5,mb,,133,1.612,0.51,us,us7000devi,2021-05-13T22:41:00.040Z,"178 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,9.1,2,0.111,24,reviewed,us,us
2021-02-28T14:05:56.362Z,47.3375,153.0437,65.06,4.5,mb,,124,6.502,0.52,us,us7000decw,2021-05-13T22:37:45.040Z,"Kuril Islands",earthquake,9.6,3,0.089,38,reviewed,us,us
2021-02-24T22:26:15.168Z,44.935,147.2198,138.76,4.9,mb,,115,3.408,0.64,us,us7000ddfu,2021-05-04T14:17:02.040Z,"61 km WSW of Kuril’sk, Russia",earthquake,8.7,6.7,0.05,128,reviewed,us,us
